catalognumber	CP	P	day	month	ANO	state	Amb	Longitude	Latitude
10919	4	3	03	08	2007	SăoPaulo	Grande	-49.0805600000000	-21.7836100000000
13675	3.8	1	22	07	2010	SăoPaulo	Pequeno	-47.2561100000000	-23.8111100000000
14561	7.3	13	01	04	2011	SăoPaulo	Grande	-49.0075000000000	-21.0558300000000
19193	8.5	19	20	04	2011	SăoPaulo	Grande	-49.2408300000000	-20.8788900000000
14604	8.4	18	01	07	2011	SăoPaulo	Grande	-49.4113900000000	-21.0116700000000
16477	10.3	37	14	12	2011	SăoPaulo	Grande	-51.5433300000000	-21.6497200000000
16477	8.2	21	14	12	2011	SăoPaulo	Grande	-51.5433300000000	-21.6497200000000
18540	5.8	7	16	11	2012	SăoPaulo	Grande	-49.0266700000000	-20.9683300000000
17730	11	39	18	12	2012	SăoPaulo	Pequeno	-48.6258300000000	-22.5047200000000
19224	4.1	2	12	07	2013	SăoPaulo	Pequeno	-46.9205600000000	-21.9430600000000
19224	3.8	1	12	07	2013	SăoPaulo	Pequeno	-46.9205600000000	-21.9430600000000
19307	9.2	27	10	09	2013	SăoPaulo	Pequeno	-50.8133300000000	-20.3861100000000
19307	8.5	21	10	09	2013	SăoPaulo	Pequeno	-50.8133300000000	-20.3861100000000
